          atime         eps_uu         eps_vv         eps_ww         pm1avg           tavg
  7.8507600E+01 -7.6233553E-03 -5.0923556E-03  0.0000000E+00 -4.4911274E-02  0.0000000E+00
  7.8507600E+01 -7.8083820E-03 -4.9141798E-03  0.0000000E+00 -4.3369966E-02  0.0000000E+00
  7.8507600E+01 -7.6815146E-03 -4.7590287E-03  0.0000000E+00 -4.1894826E-02  0.0000000E+00
  7.8507600E+01 -7.4948056E-03 -4.6231859E-03  0.0000000E+00 -4.0480696E-02  0.0000000E+00
  7.8507600E+01 -7.2857153E-03 -4.4726611E-03  0.0000000E+00 -3.9118191E-02  0.0000000E+00
  7.8507600E+01 -6.9832462E-03 -4.3132927E-03  0.0000000E+00 -3.7807075E-02  0.0000000E+00
  7.8507600E+01 -6.5755921E-03 -4.1522528E-03  0.0000000E+00 -3.6546435E-02  0.0000000E+00
  7.8507600E+01 -6.1061798E-03 -4.0003175E-03  0.0000000E+00 -3.5340116E-02  0.0000000E+00
  7.8507600E+01 -5.6357400E-03 -3.8458163E-03  0.0000000E+00 -3.4194527E-02  0.0000000E+00
  7.8507600E+01 -5.3289024E-03 -3.6914408E-03  0.0000000E+00 -3.3102329E-02  0.0000000E+00
  7.8507600E+01 -5.1839352E-03 -3.5439981E-03  0.0000000E+00 -3.2052309E-02  0.0000000E+00
  7.8507600E+01 -5.0357466E-03 -3.4104713E-03  0.0000000E+00 -3.1037261E-02  0.0000000E+00
  7.8507600E+01 -4.8577798E-03 -3.2939539E-03  0.0000000E+00 -3.0047644E-02  0.0000000E+00
  7.8507600E+01 -4.7697750E-03 -3.1888420E-03  0.0000000E+00 -2.9080180E-02  0.0000000E+00
  7.8507600E+01 -4.6257974E-03 -3.1016046E-03  0.0000000E+00 -2.8138508E-02  0.0000000E+00
  7.8507600E+01 -4.4194535E-03 -3.0381065E-03  0.0000000E+00 -2.7221173E-02  0.0000000E+00
  7.8507600E+01 -4.2785717E-03 -2.9841879E-03  0.0000000E+00 -2.6332245E-02  0.0000000E+00
  7.8507600E+01 -4.1426034E-03 -2.9105763E-03  0.0000000E+00 -2.5472732E-02  0.0000000E+00
  7.8507600E+01 -4.0066507E-03 -2.8224720E-03  0.0000000E+00 -2.4647428E-02  0.0000000E+00
  7.8507600E+01 -3.9093127E-03 -2.7379928E-03  0.0000000E+00 -2.3852801E-02  0.0000000E+00
  7.8507600E+01 -3.8106385E-03 -2.6524552E-03  0.0000000E+00 -2.3080864E-02  0.0000000E+00
  7.8507600E+01 -3.6825221E-03 -2.5598690E-03  0.0000000E+00 -2.2329793E-02  0.0000000E+00
  7.8507600E+01 -3.5949866E-03 -2.4800367E-03  0.0000000E+00 -2.1594725E-02  0.0000000E+00
  7.8507600E+01 -3.5003654E-03 -2.4079569E-03  0.0000000E+00 -2.0873867E-02  0.0000000E+00
  7.8507600E+01 -3.3981550E-03 -2.3437619E-03  0.0000000E+00 -2.0168793E-02  0.0000000E+00
  7.8507600E+01 -3.3065616E-03 -2.2833772E-03  0.0000000E+00 -1.9477334E-02  0.0000000E+00
  7.8507600E+01 -3.2503477E-03 -2.2224211E-03  0.0000000E+00 -1.8798182E-02  0.0000000E+00
  7.8507600E+01 -3.2154660E-03 -2.1592881E-03  0.0000000E+00 -1.8129454E-02  0.0000000E+00
  7.8507600E+01 -3.1357770E-03 -2.0958832E-03  0.0000000E+00 -1.7474148E-02  0.0000000E+00
  7.8507600E+01 -3.0055251E-03 -2.0357593E-03  0.0000000E+00 -1.6831692E-02  0.0000000E+00
  7.8507600E+01 -2.8407814E-03 -1.9813024E-03  0.0000000E+00 -1.6203437E-02  0.0000000E+00
  7.8507600E+01 -2.6972058E-03 -1.9239361E-03  0.0000000E+00 -1.5595707E-02  0.0000000E+00
  7.8507600E+01 -2.5797773E-03 -1.8689040E-03  0.0000000E+00 -1.5009786E-02  0.0000000E+00
  7.8507600E+01 -2.4670182E-03 -1.8216516E-03  0.0000000E+00 -1.4446434E-02  0.0000000E+00
  7.8507600E+01 -2.3607571E-03 -1.7809440E-03  0.0000000E+00 -1.3909066E-02  0.0000000E+00
  7.8507600E+01 -2.2870187E-03 -1.7390900E-03  0.0000000E+00 -1.3396618E-02  0.0000000E+00
  7.8507600E+01 -2.2521158E-03 -1.6886907E-03  0.0000000E+00 -1.2907615E-02  0.0000000E+00
  7.8507600E+01 -2.2047423E-03 -1.6331582E-03  0.0000000E+00 -1.2438412E-02  0.0000000E+00
  7.8507600E+01 -2.1133148E-03 -1.5800824E-03  0.0000000E+00 -1.1986827E-02  0.0000000E+00
  7.8507600E+01 -2.0443195E-03 -1.5282195E-03  0.0000000E+00 -1.1549714E-02  0.0000000E+00
  7.8507600E+01 -2.0145187E-03 -1.4800919E-03  0.0000000E+00 -1.1125327E-02  0.0000000E+00
  7.8507600E+01 -2.0003413E-03 -1.4395065E-03  0.0000000E+00 -1.0714640E-02  0.0000000E+00
  7.8507600E+01 -1.9753398E-03 -1.4081623E-03  0.0000000E+00 -1.0316112E-02  0.0000000E+00
  7.8507600E+01 -1.9232692E-03 -1.3842234E-03  0.0000000E+00 -9.9285214E-03  0.0000000E+00
  7.8507600E+01 -1.8351154E-03 -1.3627551E-03  0.0000000E+00 -9.5532563E-03  0.0000000E+00
  7.8507600E+01 -1.7136819E-03 -1.3394041E-03  0.0000000E+00 -9.1893602E-03  0.0000000E+00
  7.8507600E+01 -1.6309875E-03 -1.3137661E-03  0.0000000E+00 -8.8362127E-03  0.0000000E+00
  7.8507600E+01 -1.5801368E-03 -1.2850729E-03  0.0000000E+00 -8.4948570E-03  0.0000000E+00
  7.8507600E+01 -1.5537911E-03 -1.2540616E-03  0.0000000E+00 -8.1637934E-03  0.0000000E+00
  7.8507600E+01 -1.5355144E-03 -1.2218482E-03  0.0000000E+00 -7.8416124E-03  0.0000000E+00
  7.8507600E+01 -1.5105680E-03 -1.1896905E-03  0.0000000E+00 -7.5260094E-03  0.0000000E+00
  7.8507600E+01 -1.4761119E-03 -1.1590604E-03  0.0000000E+00 -7.2165007E-03  0.0000000E+00
  7.8507600E+01 -1.4404140E-03 -1.1309853E-03  0.0000000E+00 -6.9112545E-03  0.0000000E+00
  7.8507600E+01 -1.4024468E-03 -1.1057563E-03  0.0000000E+00 -6.6093084E-03  0.0000000E+00
  7.8507600E+01 -1.3542068E-03 -1.0836281E-03  0.0000000E+00 -6.3127650E-03  0.0000000E+00
  7.8507600E+01 -1.3127002E-03 -1.0612734E-03  0.0000000E+00 -6.0223849E-03  0.0000000E+00
  7.8507600E+01 -1.2942284E-03 -1.0381189E-03  0.0000000E+00 -5.7392218E-03  0.0000000E+00
  7.8507600E+01 -1.2806027E-03 -1.0164283E-03  0.0000000E+00 -5.4652731E-03  0.0000000E+00
  7.8507600E+01 -1.2571992E-03 -9.9629026E-04  0.0000000E+00 -5.1998653E-03  0.0000000E+00
  7.8507600E+01 -1.2280407E-03 -9.7566426E-04  0.0000000E+00 -4.9416270E-03  0.0000000E+00
  7.8507600E+01 -1.2086539E-03 -9.5253650E-04  0.0000000E+00 -4.6876899E-03  0.0000000E+00
  7.8507600E+01 -1.2026772E-03 -9.2743765E-04  0.0000000E+00 -4.4364169E-03  0.0000000E+00
  7.8507600E+01 -1.1886200E-03 -9.0337183E-04  0.0000000E+00 -4.1857184E-03  0.0000000E+00
  7.8507600E+01 -1.1742904E-03 -8.8220071E-04  0.0000000E+00 -3.9342871E-03  0.0000000E+00
  7.8507600E+01 -1.1620083E-03 -8.6393996E-04  0.0000000E+00 -3.6834694E-03  0.0000000E+00
  7.8507600E+01 -1.1495737E-03 -8.4978344E-04  0.0000000E+00 -3.4345100E-03  0.0000000E+00
  7.8507600E+01 -1.1297052E-03 -8.3954716E-04  0.0000000E+00 -3.1891542E-03  0.0000000E+00
  7.8507600E+01 -1.1024652E-03 -8.3093799E-04  0.0000000E+00 -2.9502336E-03  0.0000000E+00
  7.8507600E+01 -1.0742713E-03 -8.2065319E-04  0.0000000E+00 -2.7186796E-03  0.0000000E+00
  7.8507600E+01 -1.0495356E-03 -8.0667276E-04  0.0000000E+00 -2.4953575E-03  0.0000000E+00
  7.8507600E+01 -1.0196629E-03 -7.9046150E-04  0.0000000E+00 -2.2799661E-03  0.0000000E+00
  7.8507600E+01 -9.8391224E-04 -7.7462424E-04  0.0000000E+00 -2.0730143E-03  0.0000000E+00
  7.8507600E+01 -9.6047173E-04 -7.5868730E-04  0.0000000E+00 -1.8739063E-03  0.0000000E+00
  7.8507600E+01 -9.5663293E-04 -7.4179402E-04  0.0000000E+00 -1.6823991E-03  0.0000000E+00
  7.8507600E+01 -9.6162938E-04 -7.2490095E-04  0.0000000E+00 -1.4990535E-03  0.0000000E+00
  7.8507600E+01 -9.1697754E-02 -3.6727502E-03  0.0000000E+00 -1.4789896E-01  0.0000000E+00
  7.8507600E+01 -2.5127175E-01 -5.2148543E-03  0.0000000E+00 -1.4364309E-01  0.0000000E+00
  7.8507600E+01 -5.2965584E-02 -1.1391876E-02  0.0000000E+00 -1.3512551E-01  0.0000000E+00
  7.8507600E+01 -2.7946092E-02 -1.1990073E-02  0.0000000E+00 -1.2450815E-01  0.0000000E+00
  7.8507600E+01 -1.8204300E-02 -9.1271344E-03  0.0000000E+00 -1.1507912E-01  0.0000000E+00
  7.8507600E+01 -1.5458131E-02 -7.4373110E-03  0.0000000E+00 -1.0725832E-01  0.0000000E+00
  7.8507600E+01 -1.4407084E-02 -6.9718147E-03  0.0000000E+00 -1.0065891E-01  0.0000000E+00
  7.8507600E+01 -1.3849613E-02 -6.9281923E-03  0.0000000E+00 -9.5011091E-02  0.0000000E+00
  7.8507600E+01 -1.3391652E-02 -6.9608687E-03  0.0000000E+00 -9.0120522E-02  0.0000000E+00
  7.8507600E+01 -1.2907578E-02 -6.9422048E-03  0.0000000E+00 -8.5846561E-02  0.0000000E+00
  7.8507600E+01 -1.2447120E-02 -6.9189320E-03  0.0000000E+00 -8.2061018E-02  0.0000000E+00
  7.8507600E+01 -1.1882946E-02 -6.8976336E-03  0.0000000E+00 -7.8652202E-02  0.0000000E+00
  7.8507600E+01 -1.1283862E-02 -6.8421461E-03  0.0000000E+00 -7.5539402E-02  0.0000000E+00
  7.8507600E+01 -1.0801559E-02 -6.7539934E-03  0.0000000E+00 -7.2670571E-02  0.0000000E+00
  7.8507600E+01 -1.0528479E-02 -6.6508048E-03  0.0000000E+00 -7.0011618E-02  0.0000000E+00
  7.8507600E+01 -1.0642699E-02 -6.5285276E-03  0.0000000E+00 -6.7519193E-02  0.0000000E+00
  7.8507600E+01 -1.0763209E-02 -6.3651450E-03  0.0000000E+00 -6.5170956E-02  0.0000000E+00
  7.8507600E+01 -1.0505644E-02 -6.2294335E-03  0.0000000E+00 -6.2936651E-02  0.0000000E+00
  7.8507600E+01 -1.0097680E-02 -6.1327483E-03  0.0000000E+00 -6.0790984E-02  0.0000000E+00
  7.8507600E+01 -9.4991792E-03 -6.0162095E-03  0.0000000E+00 -5.8718718E-02  0.0000000E+00
  7.8507600E+01 -9.0168735E-03 -5.8613056E-03  0.0000000E+00 -5.6710330E-02  0.0000000E+00
  7.8507600E+01 -8.8565765E-03 -5.6804258E-03  0.0000000E+00 -5.4757484E-02  0.0000000E+00
  7.8507600E+01 -8.8837140E-03 -5.5208967E-03  0.0000000E+00 -5.2860260E-02  0.0000000E+00
  7.8507600E+01 -8.7249117E-03 -5.3831543E-03  0.0000000E+00 -5.1011125E-02  0.0000000E+00
  7.8507600E+01 -8.1115340E-03 -5.2483751E-03  0.0000000E+00 -4.9216662E-02  0.0000000E+00
  7.8507600E+01 -7.5993120E-03 -5.1265635E-03  0.0000000E+00 -4.7483750E-02  0.0000000E+00
  7.8507600E+01 -7.7147918E-03 -4.9732246E-03  0.0000000E+00 -4.5820593E-02  0.0000000E+00
  7.8507600E+01 -7.6714529E-03 -4.8043983E-03  0.0000000E+00 -4.4229703E-02  0.0000000E+00
  7.8507600E+01 -7.4811345E-03 -4.6595825E-03  0.0000000E+00 -4.2708950E-02  0.0000000E+00
  7.8507600E+01 -7.3351956E-03 -4.5059624E-03  0.0000000E+00 -4.1252074E-02  0.0000000E+00
  7.8507600E+01 -7.0759304E-03 -4.3548957E-03  0.0000000E+00 -3.9850755E-02  0.0000000E+00
  7.8507600E+01 -6.6782639E-03 -4.1977639E-03  0.0000000E+00 -3.8505718E-02  0.0000000E+00
  7.8507600E+01 -6.2129055E-03 -4.0380757E-03  0.0000000E+00 -3.7217354E-02  0.0000000E+00
  7.8507600E+01 -5.7475704E-03 -3.8868877E-03  0.0000000E+00 -3.5992388E-02  0.0000000E+00
  7.8507600E+01 -5.3636672E-03 -3.7291358E-03  0.0000000E+00 -3.4826831E-02  0.0000000E+00
  7.8507600E+01 -5.1951694E-03 -3.5778507E-03  0.0000000E+00 -3.3710934E-02  0.0000000E+00
  7.8507600E+01 -5.0699783E-03 -3.4429656E-03  0.0000000E+00 -3.2633287E-02  0.0000000E+00
  7.8507600E+01 -4.8602212E-03 -3.3241347E-03  0.0000000E+00 -3.1585597E-02  0.0000000E+00
  7.8507600E+01 -4.7308668E-03 -3.2138369E-03  0.0000000E+00 -3.0564787E-02  0.0000000E+00
  7.8507600E+01 -4.6446066E-03 -3.1156464E-03  0.0000000E+00 -2.9571038E-02  0.0000000E+00
  7.8507600E+01 -4.4664409E-03 -3.0408140E-03  0.0000000E+00 -2.8604435E-02  0.0000000E+00
  7.8507600E+01 -4.3187912E-03 -2.9899031E-03  0.0000000E+00 -2.7663504E-02  0.0000000E+00
  7.8507600E+01 -4.1734140E-03 -2.9311013E-03  0.0000000E+00 -2.6753302E-02  0.0000000E+00
  7.8507600E+01 -4.0286843E-03 -2.8526029E-03  0.0000000E+00 -2.5877205E-02  0.0000000E+00
  7.8507600E+01 -3.9235473E-03 -2.7655814E-03  0.0000000E+00 -2.5034989E-02  0.0000000E+00
  7.8507600E+01 -3.8323231E-03 -2.6782169E-03  0.0000000E+00 -2.4220855E-02  0.0000000E+00
  7.8507600E+01 -3.7047422E-03 -2.5864219E-03  0.0000000E+00 -2.3429047E-02  0.0000000E+00
  7.8507600E+01 -3.5982084E-03 -2.5032380E-03  0.0000000E+00 -2.2654794E-02  0.0000000E+00
  7.8507600E+01 -3.5086476E-03 -2.4264416E-03  0.0000000E+00 -2.1897348E-02  0.0000000E+00
  7.8507600E+01 -3.4203181E-03 -2.3582735E-03  0.0000000E+00 -2.1157790E-02  0.0000000E+00
  7.8507600E+01 -3.3275258E-03 -2.2957293E-03  0.0000000E+00 -2.0432874E-02  0.0000000E+00
  7.8507600E+01 -3.2565496E-03 -2.2339898E-03  0.0000000E+00 -1.9722164E-02  0.0000000E+00
  7.8507600E+01 -3.2163020E-03 -2.1707703E-03  0.0000000E+00 -1.9024558E-02  0.0000000E+00
  7.8507600E+01 -3.1529507E-03 -2.1075186E-03  0.0000000E+00 -1.8340286E-02  0.0000000E+00
  7.8507600E+01 -3.0341924E-03 -2.0453150E-03  0.0000000E+00 -1.7669241E-02  0.0000000E+00
  7.8507600E+01 -2.8739310E-03 -1.9892179E-03  0.0000000E+00 -1.7013542E-02  0.0000000E+00
  7.8507600E+01 -2.7251594E-03 -1.9323204E-03  0.0000000E+00 -1.6377459E-02  0.0000000E+00
  7.8507600E+01 -2.6071995E-03 -1.8760055E-03  0.0000000E+00 -1.5764622E-02  0.0000000E+00
  7.8507600E+01 -2.4969489E-03 -1.8254507E-03  0.0000000E+00 -1.5174678E-02  0.0000000E+00
  7.8507600E+01 -2.3849243E-03 -1.7828778E-03  0.0000000E+00 -1.4610523E-02  0.0000000E+00
  7.8507600E+01 -2.2964858E-03 -1.7429340E-03  0.0000000E+00 -1.4072343E-02  0.0000000E+00
  7.8507600E+01 -2.2532828E-03 -1.6957588E-03  0.0000000E+00 -1.3558780E-02  0.0000000E+00
  7.8507600E+01 -2.2111494E-03 -1.6412754E-03  0.0000000E+00 -1.3067921E-02  0.0000000E+00
  7.8507600E+01 -2.1254672E-03 -1.5873914E-03  0.0000000E+00 -1.2595305E-02  0.0000000E+00
  7.8507600E+01 -2.0452518E-03 -1.5348673E-03  0.0000000E+00 -1.2138101E-02  0.0000000E+00
  7.8507600E+01 -2.0066605E-03 -1.4858523E-03  0.0000000E+00 -1.1694991E-02  0.0000000E+00
  7.8507600E+01 -1.9952046E-03 -1.4434797E-03  0.0000000E+00 -1.1266097E-02  0.0000000E+00
  7.8507600E+01 -1.9778027E-03 -1.4097831E-03  0.0000000E+00 -1.0849047E-02  0.0000000E+00
  7.8507600E+01 -1.9327288E-03 -1.3841686E-03  0.0000000E+00 -1.0444074E-02  0.0000000E+00
  7.8507600E+01 -1.8555358E-03 -1.3624547E-03  0.0000000E+00 -1.0051051E-02  0.0000000E+00
  7.8507600E+01 -1.7363436E-03 -1.3397849E-03  0.0000000E+00 -9.6698117E-03  0.0000000E+00
  7.8507600E+01 -1.6427902E-03 -1.3148153E-03  0.0000000E+00 -9.3004608E-03  0.0000000E+00
  7.8507600E+01 -1.5840020E-03 -1.2870212E-03  0.0000000E+00 -8.9428569E-03  0.0000000E+00
  7.8507600E+01 -1.5533682E-03 -1.2569258E-03  0.0000000E+00 -8.5963891E-03  0.0000000E+00
  7.8507600E+01 -1.5343311E-03 -1.2252027E-03  0.0000000E+00 -8.2597805E-03  0.0000000E+00
  7.8507600E+01 -1.5111018E-03 -1.1930592E-03  0.0000000E+00 -7.9318607E-03  0.0000000E+00
  7.8507600E+01 -1.4788744E-03 -1.1618822E-03  0.0000000E+00 -7.6095915E-03  0.0000000E+00
  7.8507600E+01 -1.4446309E-03 -1.1331910E-03  0.0000000E+00 -7.2922312E-03  0.0000000E+00
  7.8507600E+01 -1.4080974E-03 -1.1077928E-03  0.0000000E+00 -6.9789248E-03  0.0000000E+00
  7.8507600E+01 -1.3638003E-03 -1.0851308E-03  0.0000000E+00 -6.6704779E-03  0.0000000E+00
  7.8507600E+01 -1.3171953E-03 -1.0632194E-03  0.0000000E+00 -6.3680996E-03  0.0000000E+00
  7.8507600E+01 -1.2909947E-03 -1.0403175E-03  0.0000000E+00 -6.0735789E-03  0.0000000E+00
  7.8507600E+01 -1.2778771E-03 -1.0181443E-03  0.0000000E+00 -5.7878851E-03  0.0000000E+00
  7.8507600E+01 -1.2607853E-03 -9.9747705E-04  0.0000000E+00 -5.5112089E-03  0.0000000E+00
  7.8507600E+01 -1.2343722E-03 -9.7702505E-04  0.0000000E+00 -5.2430303E-03  0.0000000E+00
  7.8507600E+01 -1.2113707E-03 -9.5453163E-04  0.0000000E+00 -4.9799128E-03  0.0000000E+00
  7.8507600E+01 -1.2030367E-03 -9.2953927E-04  0.0000000E+00 -4.7194718E-03  0.0000000E+00
  7.8507600E+01 -1.1865174E-03 -9.0535442E-04  0.0000000E+00 -4.4602262E-03  0.0000000E+00
  7.8507600E+01 -1.1721143E-03 -8.8411231E-04  0.0000000E+00 -4.2011177E-03  0.0000000E+00
  7.8507600E+01 -1.1599977E-03 -8.6571639E-04  0.0000000E+00 -3.9423753E-03  0.0000000E+00
  7.8507600E+01 -1.1487175E-03 -8.5107103E-04  0.0000000E+00 -3.6855405E-03  0.0000000E+00
  7.8507600E+01 -1.1311518E-03 -8.4029076E-04  0.0000000E+00 -3.4327781E-03  0.0000000E+00
  7.8507600E+01 -1.1052394E-03 -8.3164317E-04  0.0000000E+00 -3.1859178E-03  0.0000000E+00
  7.8507600E+01 -1.0763347E-03 -8.2205898E-04  0.0000000E+00 -2.9467980E-03  0.0000000E+00
  7.8507600E+01 -1.0512119E-03 -8.0884582E-04  0.0000000E+00 -2.7155361E-03  0.0000000E+00
  7.8507600E+01 -1.0249250E-03 -7.9262959E-04  0.0000000E+00 -2.4927589E-03  0.0000000E+00
  7.8507600E+01 -9.9191169E-04 -7.7649804E-04  0.0000000E+00 -2.2782767E-03  0.0000000E+00
  7.8507600E+01 -9.6448762E-04 -7.6067780E-04  0.0000000E+00 -2.0717916E-03  0.0000000E+00
  7.8507600E+01 -9.5682627E-04 -7.4423410E-04  0.0000000E+00 -1.8735153E-03  0.0000000E+00
  7.8507600E+01 -9.6056773E-04 -7.2750037E-04  0.0000000E+00 -1.6832666E-03  0.0000000E+00
  7.8507600E+01 -2.2395299E-02 -3.2895158E-03  0.0000000E+00 -1.2311624E-01  0.0000000E+00
  7.8507600E+01 -1.4218773E-01 -2.4289310E-03  0.0000000E+00 -1.2331401E-01  0.0000000E+00
  7.8507600E+01 -1.3872000E-01 -5.2409415E-03  0.0000000E+00 -1.2182782E-01  0.0000000E+00
  7.8507600E+01 -5.2587366E-02 -9.8288602E-03  0.0000000E+00 -1.1816029E-01  0.0000000E+00
  7.8507600E+01 -2.7365462E-02 -1.0229041E-02  0.0000000E+00 -1.1314157E-01  0.0000000E+00
  7.8507600E+01 -1.7435041E-02 -8.3029435E-03  0.0000000E+00 -1.0798783E-01  0.0000000E+00
  7.8507600E+01 -1.4847780E-02 -7.0963079E-03  0.0000000E+00 -1.0309275E-01  0.0000000E+00
  7.8507600E+01 -1.3888599E-02 -6.7698404E-03  0.0000000E+00 -9.8486218E-02  0.0000000E+00
  7.8507600E+01 -1.3429402E-02 -6.7630255E-03  0.0000000E+00 -9.4189250E-02  0.0000000E+00
  7.8507600E+01 -1.3185706E-02 -6.8088414E-03  0.0000000E+00 -9.0216820E-02  0.0000000E+00
  7.8507600E+01 -1.2685596E-02 -6.7957369E-03  0.0000000E+00 -8.6541653E-02  0.0000000E+00
  7.8507600E+01 -1.2189985E-02 -6.7831263E-03  0.0000000E+00 -8.3144670E-02  0.0000000E+00
  7.8507600E+01 -1.1612872E-02 -6.7622463E-03  0.0000000E+00 -7.9972162E-02  0.0000000E+00
  7.8507600E+01 -1.1015905E-02 -6.7125775E-03  0.0000000E+00 -7.6999651E-02  0.0000000E+00
  7.8507600E+01 -1.0582073E-02 -6.6211942E-03  0.0000000E+00 -7.4210971E-02  0.0000000E+00
  7.8507600E+01 -1.0426398E-02 -6.5136947E-03  0.0000000E+00 -7.1576940E-02  0.0000000E+00
  7.8507600E+01 -1.0568115E-02 -6.3820580E-03  0.0000000E+00 -6.9088152E-02  0.0000000E+00
  7.8507600E+01 -1.0563991E-02 -6.2335459E-03  0.0000000E+00 -6.6714475E-02  0.0000000E+00
  7.8507600E+01 -1.0251006E-02 -6.1243032E-03  0.0000000E+00 -6.4440540E-02  0.0000000E+00
  7.8507600E+01 -9.7702461E-03 -6.0433483E-03  0.0000000E+00 -6.2240652E-02  0.0000000E+00
  7.8507600E+01 -9.1760849E-03 -5.9143320E-03  0.0000000E+00 -6.0111531E-02  0.0000000E+00
  7.8507600E+01 -8.8392601E-03 -5.7428873E-03  0.0000000E+00 -5.8049963E-02  0.0000000E+00
  7.8507600E+01 -8.7887559E-03 -5.5663472E-03  0.0000000E+00 -5.6040764E-02  0.0000000E+00
  7.8507600E+01 -8.7733049E-03 -5.4246060E-03  0.0000000E+00 -5.4087573E-02  0.0000000E+00
  7.8507600E+01 -8.4355411E-03 -5.2945025E-03  0.0000000E+00 -5.2182825E-02  0.0000000E+00
  7.8507600E+01 -7.8045872E-03 -5.1699925E-03  0.0000000E+00 -5.0333212E-02  0.0000000E+00
  7.8507600E+01 -7.5741565E-03 -5.0555298E-03  0.0000000E+00 -4.8550659E-02  0.0000000E+00
  7.8507600E+01 -7.6522800E-03 -4.9009444E-03  0.0000000E+00 -4.6837053E-02  0.0000000E+00
  7.8507600E+01 -7.5177784E-03 -4.7405853E-03  0.0000000E+00 -4.5201653E-02  0.0000000E+00
  7.8507600E+01 -7.3722469E-03 -4.5835364E-03  0.0000000E+00 -4.3637322E-02  0.0000000E+00
  7.8507600E+01 -7.2141569E-03 -4.4318307E-03  0.0000000E+00 -4.2140747E-02  0.0000000E+00
  7.8507600E+01 -6.9105909E-03 -4.2858322E-03  0.0000000E+00 -4.0700025E-02  0.0000000E+00
  7.8507600E+01 -6.4609174E-03 -4.1190880E-03  0.0000000E+00 -3.9317256E-02  0.0000000E+00
  7.8507600E+01 -5.9845435E-03 -3.9645630E-03  0.0000000E+00 -3.8001597E-02  0.0000000E+00
  7.8507600E+01 -5.5325520E-03 -3.8094928E-03  0.0000000E+00 -3.6749750E-02  0.0000000E+00
  7.8507600E+01 -5.2598353E-03 -3.6536013E-03  0.0000000E+00 -3.5558411E-02  0.0000000E+00
  7.8507600E+01 -5.1177483E-03 -3.5092920E-03  0.0000000E+00 -3.4411235E-02  0.0000000E+00
  7.8507600E+01 -4.9569185E-03 -3.3855104E-03  0.0000000E+00 -3.3300455E-02  0.0000000E+00
  7.8507600E+01 -4.7494667E-03 -3.2733351E-03  0.0000000E+00 -3.2222061E-02  0.0000000E+00
  7.8507600E+01 -4.6492749E-03 -3.1653191E-03  0.0000000E+00 -3.1171622E-02  0.0000000E+00
